c_acc_number,cqr_longitude,cqr_latitude,zone_name_from_coordinates,cqr_acc_id_org,isthecustomeravailable,trw_id
NEWACCOUNT-36.09444413334131,36.09444413,-0.284648596,Southern Zone,-1,NO,50857
NEWACCOUNT-36.094453521072865,36.09445352,-0.273808242,Northern Zone,-1,NO,50860
NEWACCOUNT-36.09445754438639,36.09445754,-0.289659235,Southern Zone,-1,NO,50861
NEWACCOUNT-36.094459891319275,36.09445989,-0.24399814,Northern Zone,-1,NO,50863
NEWACCOUNT-36.094464249908924,36.09446425,-0.285227275,Southern Zone,-1,NO,50865
NEWACCOUNT-36.09447631984949,36.09447632,-0.284689834,Southern Zone,-1,NO,50867
NEWACCOUNT-36.09451152384281,36.09451152,-0.286937498,Southern Zone,-1,NO,50875
NEWACCOUNT-36.094520911574364,36.09452091,-0.266789649,Northern Zone,-1,NO,50876
NEWACCOUNT-36.094524934887886,36.09452493,-0.285150163,Southern Zone,-1,NO,50877
NEWACCOUNT-36.09453197568655,36.09453198,-0.289666276,Southern Zone,-1,NO,50878
NEWACCOUNT-36.09453968703747,36.09453969,-0.285511921,Southern Zone,-1,NO,50879
NEWACCOUNT-36.09455578029156,36.09455578,-0.28649695,Southern Zone,-1,NO,50883
NEWACCOUNT-36.094561479985714,36.09456148,-0.272111429,Northern Zone,-1,NO,50884
NEWACCOUNT-36.09456583857536,36.09456584,-0.266849999,Northern Zone,-1,NO,50885
NEWACCOUNT-36.09457053244113,36.09457053,-0.29308873,Southern Zone,-1,NO,50886
NEWACCOUNT-36.094590313732624,36.09459031,-0.289644818,Southern Zone,-1,NO,50890
NEWACCOUNT-36.09459333121777,36.09459333,-0.272769233,Northern Zone,-1,NO,50891
NEWACCOUNT-36.09460271894932,36.09460272,-0.28657071,Southern Zone,-1,NO,50893
NEWACCOUNT-36.09460774809123,36.09460775,-0.291590736,Southern Zone,-1,NO,50894
NEWACCOUNT-36.09461847692728,36.09461848,-0.272047056,Northern Zone,-1,NO,50898
NEWACCOUNT-36.09462048858404,36.09462049,-0.27421895,Northern Zone,-1,NO,50899
NEWACCOUNT-36.09462283551693,36.09462284,-0.285661117,Southern Zone,-1,NO,50900
NEWACCOUNT-36.09462819993496,36.0946282,-0.284723362,Southern Zone,-1,NO,50902
NEWACCOUNT-36.09463255852461,36.09463256,-0.274052991,Northern Zone,-1,NO,50904
NEWACCOUNT-36.094636246562004,36.09463625,-0.286045004,Southern Zone,-1,NO,50905
NEWACCOUNT-36.094646975398064,36.09464698,-0.284679776,Southern Zone,-1,NO,50908
NEWACCOUNT-36.09465267509222,36.09465268,-0.291672877,Southern Zone,-1,NO,50909
NEWACCOUNT-36.09465938061476,36.09465938,-0.283812092,Southern Zone,-1,NO,50910
NEWACCOUNT-36.094662733376026,36.09466273,-0.273986271,Northern Zone,-1,NO,50911
NEWACCOUNT-36.09466943889856,36.09466944,-0.28469721,Southern Zone,-1,NO,50913
NEWACCOUNT-36.09468150883913,36.09468151,-0.291684277,Southern Zone,-1,NO,50918
NEWACCOUNT-36.09470497816801,36.09470498,-0.286914364,Southern Zone,-1,NO,50919
NEWACCOUNT-36.0947073251009,36.09470733,-0.285854569,Southern Zone,-1,NO,50920
NEWACCOUNT-36.09471369534731,36.0947137,-0.285254433,Southern Zone,-1,NO,50923
NEWACCOUNT-36.094722747802734,36.09472275,-0.286750751,Southern Zone,-1,NO,50926
NEWACCOUNT-36.09472408890724,36.09472409,-0.286462417,Southern Zone,-1,NO,50927
NEWACCOUNT-36.094733476638794,36.09473348,-0.283795664,Southern Zone,-1,NO,50929
NEWACCOUNT-36.094737499952316,36.0947375,-0.28692811,Southern Zone,-1,NO,50930
NEWACCOUNT-36.09474252909422,36.09474253,-0.286911346,Southern Zone,-1,NO,50931
NEWACCOUNT-36.09474252909422,36.09474253,-0.28550421,Southern Zone,-1,NO,50932
NEWACCOUNT-36.0947572812438,36.09475728,-0.291623928,Southern Zone,-1,NO,50935
NEWACCOUNT-36.09478108584881,36.09478109,-0.29324262,Southern Zone,-1,NO,50940
NEWACCOUNT-36.094793155789375,36.09479316,-0.273509849,Northern Zone,-1,NO,50941
NEWACCOUNT-36.094798520207405,36.09479852,-0.286543888,Southern Zone,-1,NO,50942
NEWACCOUNT-36.09481394290924,36.09481394,-0.272361877,Northern Zone,-1,NO,50943
NEWACCOUNT-36.09481427818537,36.09481428,-0.293556099,Southern Zone,-1,NO,50944
NEWACCOUNT-36.094816960394375,36.09481696,-0.272057114,Northern Zone,-1,NO,50945
NEWACCOUNT-36.09482232481241,36.09482232,-0.288803621,Southern Zone,-1,NO,50947
NEWACCOUNT-36.09482433646917,36.09482434,-0.283834556,Southern Zone,-1,NO,50948
NEWACCOUNT-36.094826348125935,36.09482635,-0.273927934,Northern Zone,-1,NO,50949
NEWACCOUNT-36.09482869505882,36.0948287,-0.286615972,Southern Zone,-1,NO,50951
NEWACCOUNT-36.094837076961994,36.09483708,-0.291340623,Southern Zone,-1,NO,50952
NEWACCOUNT-36.09485920518637,36.09485921,-0.284696875,Southern Zone,-1,NO,50955
NEWACCOUNT-36.09487060457468,36.0948706,-0.292021225,Southern Zone,-1,NO,50960
NEWACCOUNT-36.094890050590045,36.09489005,-0.273952409,Northern Zone,-1,NO,50963
NEWACCOUNT-36.0948920622468,36.09489206,-0.293776372,Southern Zone,-1,NO,50964
NEWACCOUNT-36.09490178525448,36.09490179,-0.272018223,Northern Zone,-1,NO,50965
NEWACCOUNT-36.09491318464279,36.09491318,-0.285311764,Southern Zone,-1,NO,50968
NEWACCOUNT-36.094926595687866,36.0949266,-0.291650414,Southern Zone,-1,NO,50972
NEWACCOUNT-36.09492726624012,36.09492727,-0.285642342,Southern Zone,-1,NO,50973
NEWACCOUNT-36.09493061900139,36.09493062,-0.284088692,Southern Zone,-1,NO,50974
NEWACCOUNT-36.094935312867165,36.09493531,-0.285327522,Southern Zone,-1,NO,50976
NEWACCOUNT-36.094937324523926,36.09493732,-0.286614296,Southern Zone,-1,NO,50978
NEWACCOUNT-36.09494000673294,36.09494001,-0.284431675,Southern Zone,-1,NO,50979
NEWACCOUNT-36.094944030046456,36.09494403,-0.272586509,Northern Zone,-1,NO,50981
NEWACCOUNT-36.09494470059872,36.0949447,-0.284044101,Southern Zone,-1,NO,50982
NEWACCOUNT-36.094950735569,36.09495074,-0.286604908,Southern Zone,-1,NO,50983
NEWACCOUNT-36.094955429434776,36.09495543,-0.283996157,Southern Zone,-1,NO,50984
NEWACCOUNT-36.09496481716633,36.09496482,-0.26548041,Northern Zone,-1,NO,50985
NEWACCOUNT-36.09496716409922,36.09496716,-0.289208965,Southern Zone,-1,NO,50987
NEWACCOUNT-36.09497554600239,36.09497555,-0.289621349,Southern Zone,-1,NO,50988
NEWACCOUNT-36.094976887106895,36.09497689,-0.291271557,Southern Zone,-1,NO,50989
NEWACCOUNT-36.09498158097267,36.09498158,-0.288377491,Southern Zone,-1,NO,50990
NEWACCOUNT-36.09498158097267,36.09498158,-0.267933264,Northern Zone,-1,NO,50991
NEWACCOUNT-36.094990968704224,36.09499097,-0.288175322,Southern Zone,-1,NO,50994
NEWACCOUNT-36.09499465674162,36.09499466,-0.291219925,Southern Zone,-1,NO,50995
NEWACCOUNT-36.09499532729387,36.09499533,-0.293065261,Southern Zone,-1,NO,50996
NEWACCOUNT-36.09499901533127,36.09499902,-0.291257811,Southern Zone,-1,NO,50997
NEWACCOUNT-36.095001362264156,36.09500136,-0.284673406,Southern Zone,-1,NO,50999
NEWACCOUNT-36.095005720853806,36.09500572,-0.279922601,Northern Zone,-1,NO,51000
NEWACCOUNT-36.095015108585365,36.09501511,-0.286627036,Southern Zone,-1,NO,51001
NEWACCOUNT-36.09502416104078,36.09502416,-0.291975292,Southern Zone,-1,NO,51002
NEWACCOUNT-36.09503723680973,36.09503724,-0.273343554,Northern Zone,-1,NO,51003
NEWACCOUNT-36.09503958374262,36.09503958,-0.284687823,Southern Zone,-1,NO,51004
NEWACCOUNT-36.09504260122776,36.0950426,-0.283873782,Southern Zone,-1,NO,51005
NEWACCOUNT-36.095043271780014,36.09504327,-0.291538769,Southern Zone,-1,NO,51006
NEWACCOUNT-36.095050647854805,36.09505065,-0.28918449,Southern Zone,-1,NO,51007
NEWACCOUNT-36.09505366533995,36.09505367,-0.292059781,Southern Zone,-1,NO,51008
NEWACCOUNT-36.09505668282509,36.09505668,-0.291277592,Southern Zone,-1,NO,51010
NEWACCOUNT-36.095078475773335,36.09507848,-0.287453481,Southern Zone,-1,NO,51012
NEWACCOUNT-36.09508518129587,36.09508518,-0.285964203,Southern Zone,-1,NO,51013
NEWACCOUNT-36.09509088099003,36.09509088,-0.287492037,Southern Zone,-1,NO,51016
NEWACCOUNT-36.095091216266155,36.09509122,-0.285303717,Southern Zone,-1,NO,51017
NEWACCOUNT-36.09509691596031,36.09509692,-0.291915279,Southern Zone,-1,NO,51018
NEWACCOUNT-36.09509959816933,36.0950996,-0.286193194,Southern Zone,-1,NO,51019
NEWACCOUNT-36.09511435031891,36.09511435,-0.286542547,Southern Zone,-1,NO,51021
NEWACCOUNT-36.09511703252793,36.09511703,-0.287532941,Southern Zone,-1,NO,51022
NEWACCOUNT-36.09517905861139,36.09517906,-0.284144347,Southern Zone,-1,NO,51037
NEWACCOUNT-36.09518241137266,36.09518241,-0.274238061,Northern Zone,-1,NO,51038
NEWACCOUNT-36.09518576413393,36.09518576,-0.286928445,Southern Zone,-1,NO,51040
NEWACCOUNT-36.09518676996232,36.09518677,-0.272114781,Northern Zone,-1,NO,51041
NEWACCOUNT-36.09519246965647,36.09519247,-0.284085339,Southern Zone,-1,NO,51042
NEWACCOUNT-36.09520386904478,36.09520387,-0.286922075,Southern Zone,-1,NO,51043
NEWACCOUNT-36.095215603709214,36.0952156,-0.286169725,Southern Zone,-1,NO,51044
NEWACCOUNT-36.095221638679504,36.09522164,-0.293105158,Southern Zone,-1,NO,51045
NEWACCOUNT-36.09523002058267,36.09523002,-0.25963795,Northern Zone,-1,NO,51047
NEWACCOUNT-36.09523102641106,36.09523103,-0.283793988,Southern Zone,-1,NO,51048
NEWACCOUNT-36.09523739665747,36.0952374,-0.284777676,Southern Zone,-1,NO,51049
NEWACCOUNT-36.09524007886648,36.09524008,-0.28610837,Southern Zone,-1,NO,51050
NEWACCOUNT-36.09524745494127,36.09524745,-0.284745154,Southern Zone,-1,NO,51052
NEWACCOUNT-36.095254831016064,36.09525483,-0.274129768,Northern Zone,-1,NO,51053
NEWACCOUNT-36.095262207090855,36.09526221,-0.285408993,Southern Zone,-1,NO,51054
NEWACCOUNT-36.095268577337265,36.09526858,-0.271050292,Northern Zone,-1,NO,51056
NEWACCOUNT-36.0952752828598,36.09527528,-0.2856638,Southern Zone,-1,NO,51058
NEWACCOUNT-36.09527695924044,36.09527696,-0.275439341,Northern Zone,-1,NO,51060
NEWACCOUNT-36.0952789708972,36.09527897,-0.286886201,Southern Zone,-1,NO,51062
NEWACCOUNT-36.0952840000391,36.095284,-0.286589485,Southern Zone,-1,NO,51063
NEWACCOUNT-36.09529137611389,36.09529138,-0.291594759,Southern Zone,-1,NO,51064
NEWACCOUNT-36.09529171139002,36.09529171,-0.292036312,Southern Zone,-1,NO,51065
NEWACCOUNT-36.095300763845444,36.09530076,-0.285284607,Southern Zone,-1,NO,51066
NEWACCOUNT-36.095310151576996,36.09531015,-0.285350656,Southern Zone,-1,NO,51067
NEWACCOUNT-36.09531283378601,36.09531283,-0.28533188,Southern Zone,-1,NO,51068
NEWACCOUNT-36.095313504338264,36.0953135,-0.293671432,Southern Zone,-1,NO,51069
NEWACCOUNT-36.09531719237566,36.09531719,-0.289174432,Southern Zone,-1,NO,51071
NEWACCOUNT-36.09535507857799,36.09535508,-0.285654077,Southern Zone,-1,NO,51073
NEWACCOUNT-36.09535843133927,36.09535843,-0.286575069,Southern Zone,-1,NO,51074
NEWACCOUNT-36.09539933502675,36.09539934,-0.291878064,Southern Zone,-1,NO,51079
NEWACCOUNT-36.095407381653786,36.09540738,-0.28390731,Southern Zone,-1,NO,51081
NEWACCOUNT-36.09540771692991,36.09540772,-0.286144244,Southern Zone,-1,NO,51082
NEWACCOUNT-36.0954137519002,36.09541375,-0.284740796,Southern Zone,-1,NO,51084
NEWACCOUNT-36.09542112797498,36.09542113,-0.286112058,Southern Zone,-1,NO,51085
NEWACCOUNT-36.095427833497524,36.09542783,-0.293364994,Southern Zone,-1,NO,51087
NEWACCOUNT-36.09542850404978,36.0954285,-0.292082244,Southern Zone,-1,NO,51088
NEWACCOUNT-36.09542950987816,36.09542951,-0.287507795,Southern Zone,-1,NO,51090
NEWACCOUNT-36.09542950987816,36.09542951,-0.284743478,Southern Zone,-1,NO,51091
NEWACCOUNT-36.095439568161964,36.09543957,-0.293089401,Southern Zone,-1,NO,51093
NEWACCOUNT-36.095446944236755,36.09544694,-0.287061548,Southern Zone,-1,NO,51094
NEWACCOUNT-36.09544962644577,36.09544963,-0.290480986,Southern Zone,-1,NO,51095
NEWACCOUNT-36.09547208994627,36.09547209,-0.287669732,Southern Zone,-1,NO,51097
NEWACCOUNT-36.09547443687916,36.09547444,-0.285191401,Southern Zone,-1,NO,51098
NEWACCOUNT-36.09548281878233,36.09548282,-0.287545681,Southern Zone,-1,NO,51099
NEWACCOUNT-36.09548918902874,36.09548919,-0.290439412,Southern Zone,-1,NO,51100
NEWACCOUNT-36.09549555927515,36.09549556,-0.293146061,Southern Zone,-1,NO,51102
NEWACCOUNT-36.095497235655785,36.09549724,-0.287561774,Southern Zone,-1,NO,51103
NEWACCOUNT-36.09552338719368,36.09552339,-0.285644354,Southern Zone,-1,NO,51106
NEWACCOUNT-36.09552774578333,36.09552775,-0.293121587,Southern Zone,-1,NO,51107
NEWACCOUNT-36.0955361276865,36.09553613,-0.289038647,Southern Zone,-1,NO,51108
NEWACCOUNT-36.09554551541805,36.09554552,-0.290742833,Southern Zone,-1,NO,51109
NEWACCOUNT-36.095550544559956,36.09555054,-0.291979651,Southern Zone,-1,NO,51112
NEWACCOUNT-36.095554903149605,36.0955549,-0.286608596,Southern Zone,-1,NO,51114
NEWACCOUNT-36.09556026756764,36.09556027,-0.286626701,Southern Zone,-1,NO,51115
NEWACCOUNT-36.095563285052776,36.09556329,-0.284955705,Southern Zone,-1,NO,51116
NEWACCOUNT-36.09556898474693,36.09556898,-0.290708971,Southern Zone,-1,NO,51118
NEWACCOUNT-36.09558206051587,36.09558206,-0.286605914,Southern Zone,-1,NO,51120
NEWACCOUNT-36.095590107142925,36.09559011,-0.285999742,Southern Zone,-1,NO,51121
NEWACCOUNT-36.09559312462807,36.09559312,-0.284809191,Southern Zone,-1,NO,51122
NEWACCOUNT-36.095596477389336,36.09559648,-0.291283627,Southern Zone,-1,NO,51123
NEWACCOUNT-36.095597483217716,36.09559748,-0.286795678,Southern Zone,-1,NO,51124
NEWACCOUNT-36.09559815376997,36.09559815,-0.291960876,Southern Zone,-1,NO,51125
NEWACCOUNT-36.09560050070286,36.0956005,-0.284196314,Southern Zone,-1,NO,51126
NEWACCOUNT-36.095615588128574,36.09561559,-0.287801158,Southern Zone,-1,NO,51129
NEWACCOUNT-36.095618940889835,36.09561894,-0.284831319,Southern Zone,-1,NO,51130
NEWACCOUNT-36.095623299479485,36.0956233,-0.287403861,Southern Zone,-1,NO,51131
NEWACCOUNT-36.09562933444977,36.09562933,-0.286211969,Southern Zone,-1,NO,51132
NEWACCOUNT-36.09563335776329,36.09563336,-0.287027351,Southern Zone,-1,NO,51134
NEWACCOUNT-36.09563637524843,36.09563638,-0.286161008,Southern Zone,-1,NO,51135
NEWACCOUNT-36.095637045800686,36.09563705,-0.287442752,Southern Zone,-1,NO,51136
NEWACCOUNT-36.095641404390335,36.0956414,-0.286045004,Southern Zone,-1,NO,51137
NEWACCOUNT-36.095654144883156,36.09565414,-0.29127491,Southern Zone,-1,NO,51140
NEWACCOUNT-36.09566621482372,36.09566621,-0.293424672,Southern Zone,-1,NO,51141
NEWACCOUNT-36.09566889703274,36.0956689,-0.292003455,Southern Zone,-1,NO,51142
NEWACCOUNT-36.095670238137245,36.09567024,-0.291950147,Southern Zone,-1,NO,51143
NEWACCOUNT-36.09568029642106,36.0956803,-0.290500097,Southern Zone,-1,NO,51145
NEWACCOUNT-36.09568130224943,36.0956813,-0.284237888,Southern Zone,-1,NO,51146
NEWACCOUNT-36.095682978630066,36.09568298,-0.241052095,OUTSIDE,-1,NO,51147
NEWACCOUNT-36.09568331390619,36.09568331,-0.285396588,Southern Zone,-1,NO,51148
NEWACCOUNT-36.09569437801838,36.09569438,-0.293752233,Southern Zone,-1,NO,51149
NEWACCOUNT-36.09570611268282,36.09570611,-0.285387871,Southern Zone,-1,NO,51150
NEWACCOUNT-36.09570745378733,36.09570745,-0.241066177,OUTSIDE,-1,NO,51151
NEWACCOUNT-36.095707789063454,36.09570779,-0.285755999,Southern Zone,-1,NO,51152
NEWACCOUNT-36.09572321176529,36.09572321,-0.287640228,Southern Zone,-1,NO,51161
NEWACCOUNT-36.09574131667614,36.09574132,-0.29374251,Southern Zone,-1,NO,51162
NEWACCOUNT-36.0957433283329,36.09574333,-0.252325315,Northern Zone,-1,NO,51163
NEWACCOUNT-36.095743998885155,36.095744,-0.288624586,Southern Zone,-1,NO,51164
NEWACCOUNT-36.0957520455122,36.09575205,-0.286614296,Southern Zone,-1,NO,51165
NEWACCOUNT-36.09575875103474,36.09575875,-0.28708837,Southern Zone,-1,NO,51166
NEWACCOUNT-36.095778197050095,36.0957782,-0.291671872,Southern Zone,-1,NO,51170
NEWACCOUNT-36.09578490257263,36.0957849,-0.29319937,Southern Zone,-1,NO,51172
NEWACCOUNT-36.09578624367714,36.09578624,-0.288377826,Southern Zone,-1,NO,51174
NEWACCOUNT-36.09579060226679,36.0957906,-0.284801145,Southern Zone,-1,NO,51175
NEWACCOUNT-36.09579864889383,36.09579865,-0.271780515,Northern Zone,-1,NO,51176
NEWACCOUNT-36.09581105411053,36.09581105,-0.284004203,Southern Zone,-1,NO,51179
NEWACCOUNT-36.095815412700176,36.09581541,-0.291664831,Southern Zone,-1,NO,51180
NEWACCOUNT-36.09583519399166,36.09583519,-0.292556989,Southern Zone,-1,NO,51182
NEWACCOUNT-36.095849946141236,36.09584995,-0.254659485,Northern Zone,-1,NO,51185
NEWACCOUNT-36.095852963626385,36.09585296,-0.290725399,Southern Zone,-1,NO,51186
NEWACCOUNT-36.09585363417864,36.09585363,-0.284090368,Southern Zone,-1,NO,51187
NEWACCOUNT-36.09585765749216,36.09585766,-0.28571979,Southern Zone,-1,NO,51188
NEWACCOUNT-36.09585899859667,36.095859,-0.292548272,Southern Zone,-1,NO,51189
NEWACCOUNT-36.09586335718632,36.09586336,-0.287847761,Southern Zone,-1,NO,51190
NEWACCOUNT-36.095881797373295,36.0958818,-0.293386451,Southern Zone,-1,NO,51193
NEWACCOUNT-36.09588447958231,36.09588448,-0.287646933,Southern Zone,-1,NO,51194
NEWACCOUNT-36.09589923173189,36.09589923,-0.285469007,Southern Zone,-1,NO,51199
NEWACCOUNT-36.0959056019783,36.0959056,-0.29305118,Southern Zone,-1,NO,51200
NEWACCOUNT-36.09590660780668,36.09590661,-0.293414614,Southern Zone,-1,NO,51201
NEWACCOUNT-36.09592705965042,36.09592706,-0.239328121,OUTSIDE,-1,NO,51206
NEWACCOUNT-36.09593745321036,36.09593745,-0.284457491,Southern Zone,-1,NO,51208
NEWACCOUNT-36.095959916710854,36.09595992,-0.289235786,Southern Zone,-1,NO,51212
NEWACCOUNT-36.09596058726311,36.09596059,-0.286668274,Southern Zone,-1,NO,51213
NEWACCOUNT-36.09596125781536,36.09596126,-0.287649615,Southern Zone,-1,NO,51214
NEWACCOUNT-36.09596461057663,36.09596461,-0.287624805,Southern Zone,-1,NO,51216
NEWACCOUNT-36.09596695750952,36.09596696,-0.290540664,Southern Zone,-1,NO,51217
NEWACCOUNT-36.09596963971853,36.09596964,-0.290526248,Southern Zone,-1,NO,51218
NEWACCOUNT-36.09597098082304,36.09597098,-0.284794439,Southern Zone,-1,NO,51219
NEWACCOUNT-36.09597399830818,36.095974,-0.288753666,Southern Zone,-1,NO,51221
NEWACCOUNT-36.095983386039734,36.09598339,-0.285706714,Southern Zone,-1,NO,51224
NEWACCOUNT-36.0959904268384,36.09599043,-0.285506892,Southern Zone,-1,NO,51225
NEWACCOUNT-36.09599512070417,36.09599512,-0.252832583,Northern Zone,-1,NO,51226
NEWACCOUNT-36.0959954559803,36.09599546,-0.292264632,Southern Zone,-1,NO,51227
NEWACCOUNT-36.096001490950584,36.09600149,-0.290069608,Southern Zone,-1,NO,51230
NEWACCOUNT-36.09600853174925,36.09600853,-0.292822189,Southern Zone,-1,NO,51233
NEWACCOUNT-36.09605647623539,36.09605648,-0.292000773,Southern Zone,-1,NO,51240
NEWACCOUNT-36.096058152616024,36.09605815,-0.286331661,Southern Zone,-1,NO,51241
NEWACCOUNT-36.09605848789215,36.09605849,-0.290819611,Southern Zone,-1,NO,51242
NEWACCOUNT-36.09605848789215,36.09605849,-0.289664599,Southern Zone,-1,NO,51243
NEWACCOUNT-36.096058823168285,36.09605882,-0.292339062,Southern Zone,-1,NO,51244
NEWACCOUNT-36.09606318175793,36.09606318,-0.285748959,Southern Zone,-1,NO,51245
NEWACCOUNT-36.09606619924307,36.0960662,-0.241131555,Northern Zone,-1,NO,51246
NEWACCOUNT-36.09606686979532,36.09606687,-0.264628483,Northern Zone,-1,NO,51247
NEWACCOUNT-36.09606720507145,36.09606721,-0.290759597,Southern Zone,-1,NO,51248
NEWACCOUNT-36.09610006213188,36.09610006,-0.289404093,Southern Zone,-1,NO,51249
NEWACCOUNT-36.09610643237829,36.09610643,-0.289084244,Southern Zone,-1,NO,51250
NEWACCOUNT-36.09612252563238,36.09612253,-0.287862848,Southern Zone,-1,NO,51253
NEWACCOUNT-36.09612554311752,36.09612554,-0.287878941,Southern Zone,-1,NO,51254
NEWACCOUNT-36.09612822532654,36.09612823,-0.292264297,Southern Zone,-1,NO,51255
NEWACCOUNT-36.09613224864006,36.09613225,-0.289053399,Southern Zone,-1,NO,51256
NEWACCOUNT-36.0961389541626,36.09613895,-0.271716813,Northern Zone,-1,NO,51257
NEWACCOUNT-36.09614197164774,36.09614197,-0.287877935,Southern Zone,-1,NO,51258
NEWACCOUNT-36.096145324409,36.09614532,-0.292271337,Southern Zone,-1,NO,51261
NEWACCOUNT-36.09615337103605,36.09615337,-0.269403769,Northern Zone,-1,NO,51262
NEWACCOUNT-36.09615672379732,36.09615672,-0.284767618,Southern Zone,-1,NO,51264
NEWACCOUNT-36.09616778790951,36.09616779,-0.290019652,Southern Zone,-1,NO,51265
NEWACCOUNT-36.09616979956627,36.0961698,-0.293222839,Southern Zone,-1,NO,51266
NEWACCOUNT-36.09617181122302,36.09617181,-0.285739571,Southern Zone,-1,NO,51267
NEWACCOUNT-36.09617181122302,36.09617181,-0.270159808,Northern Zone,-1,NO,51268
NEWACCOUNT-36.09617684036493,36.09617684,-0.293169866,Southern Zone,-1,NO,51269
NEWACCOUNT-36.09619192779064,36.09619193,-0.29162091,Southern Zone,-1,NO,51274
NEWACCOUNT-36.09619662165642,36.09619662,-0.284042424,Southern Zone,-1,NO,51275
NEWACCOUNT-36.09620466828346,36.09620467,-0.287140002,Southern Zone,-1,NO,51277
NEWACCOUNT-36.09621003270149,36.09621003,-0.287640898,Southern Zone,-1,NO,51278
NEWACCOUNT-36.09621103852987,36.09621104,-0.284005209,Southern Zone,-1,NO,51279
NEWACCOUNT-36.096222437918186,36.09622244,-0.287223485,Southern Zone,-1,NO,51281
NEWACCOUNT-36.096233166754246,36.09623317,-0.289858722,Southern Zone,-1,NO,51283
NEWACCOUNT-36.09624590724707,36.09624591,-0.286741364,Southern Zone,-1,NO,51284
NEWACCOUNT-36.096248589456074,36.09624859,-0.262365728,Northern Zone,-1,NO,51285
NEWACCOUNT-36.09625194221735,36.09625194,-0.271985701,Northern Zone,-1,NO,51287
NEWACCOUNT-36.09625730663538,36.09625731,-0.287636204,Southern Zone,-1,NO,51288
NEWACCOUNT-36.096258983016014,36.09625898,-0.287655985,Southern Zone,-1,NO,51289
NEWACCOUNT-36.096258983016014,36.09625898,-0.258081949,Northern Zone,-1,NO,51290
NEWACCOUNT-36.096262000501156,36.096262,-0.287129944,Southern Zone,-1,NO,51291
NEWACCOUNT-36.09626468271017,36.09626468,-0.283927426,Southern Zone,-1,NO,51292
NEWACCOUNT-36.096266694366925,36.09626669,-0.284557737,Southern Zone,-1,NO,51294
NEWACCOUNT-36.09627038240433,36.09627038,-0.28764291,Southern Zone,-1,NO,51295
NEWACCOUNT-36.09628479927778,36.0962848,-0.287653638,Southern Zone,-1,NO,51301
NEWACCOUNT-36.09628714621067,36.09628715,-0.288723826,Southern Zone,-1,NO,51302
NEWACCOUNT-36.096297204494476,36.0962972,-0.289479194,Southern Zone,-1,NO,51304
NEWACCOUNT-36.096299551427364,36.09629955,-0.288333905,Southern Zone,-1,NO,51305
